PET,AUTO,BABY,DELI,GIFT,MISC,TOYS,DAIRY,BAKERY,FLORAL,ALCOHOL,HOLIDAY,OUTDOOR,PRODUCE,SEAFOOD,ACTIVITY,CLOTHING,COSMETICS,DRY_GOODS,HOUSEHOLD,MEDICATION,ELECTRONICS,FROZEN_FOOD,MEAT_BEEF,MEAT_PORK,CANNED_GOODS,MEAT_OTHER,BULK_PRODUCTS,MEAT_TURKEY,PERSONAL_CARE,GROCERY_STAPLE,MEAT_CHICKEN,MEAT_POULTRY,MEAT_SAUSAGE,SPECIALTY_FOOD,BEVERAGE_WATER,MEDICAL_SUPPLIES,TOBACCO_PRODUCTS,SEASONAL_PRODUCTS,INTERNATIONAL_FOOD,BEVERAGE_NON_WATER,IN_STORE_FOOD_SERVICE,Total
0,0,0,138,18,0,0,427,154,5,39,1,0,409,0,0,0,0,105,43,6,0,344,63,12,69,11,65,4,16,526,31,0,8,0,6,0,18,0,78,73,19,8472.45
19,0,3,12,2,0,0,200,69,5,13,0,0,56,3,0,3,12,18,33,7,4,236,1,0,24,16,0,0,45,381,0,0,2,6,4,0,10,0,22,152,6,5050.87
25,3,1,16,22,1,0,106,70,1,106,8,1,106,4,0,0,1,144,127,11,2,153,50,11,135,28,15,2,38,460,29,0,16,0,7,0,23,0,76,27,125,8759.07
3,0,0,73,43,3,0,204,87,8,77,0,3,445,18,1,0,2,85,39,14,0,145,57,16,106,49,21,9,18,697,41,3,13,2,13,0,0,4,49,17,9,9040.26
9,0,0,40,3,0,2,160,216,9,26,0,1,242,35,1,0,0,109,55,3,0,433,56,8,42,51,3,5,9,939,38,0,25,0,65,0,1,2,68,339,42,15351.06
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,23.15
41,5,0,44,7,3,1,121,228,4,1,6,0,149,5,0,3,14,125,103,8,1,489,80,39,95,58,8,1,36,748,17,1,15,0,8,0,51,0,20,277,26,7704.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.69
262,0,1,20,5,0,0,166,328,1,5,0,0,196,6,0,1,4,30,187,12,0,243,76,7,111,50,1,2,78,478,1,0,10,2,4,0,41,0,1,161,44,10038.07
0,1,1,4,3,0,0,50,15,3,10,4,0,64,28,0,0,0,25,33,3,0,40,22,9,22,12,0,1,12,206,13,0,15,1,5,0,0,0,10,50,4,2325.52
0,0,0,11,8,2,2,135,63,6,2,0,0,118,0,0,1,0,28,59,14,2,197,9,15,15,10,7,2,14,255,38,0,3,0,13,0,46,0,24,113,23,3363.1
0,0,31,99,12,1,1,373,105,3,10,8,1,780,11,0,0,1,62,72,27,0,97,44,4,105,12,0,2,62,897,18,0,31,0,15,0,0,1,69,94,22,9407.21
0,2,9,6,21,1,0,43,51,7,16,2,1,329,12,0,6,7,10,32,30,1,27,81,19,10,15,2,0,18,157,16,1,1,3,12,0,9,3,16,53,1,4316.39
2,2,4,21,27,2,2,58,71,13,94,5,0,51,2,0,2,1,17,46,24,1,38,5,1,11,6,3,2,76,730,1,0,7,3,295,0,182,1,25,480,74,8179.85
15,1,1,89,0,12,0,369,196,0,250,0,0,321,83,0,7,5,123,232,11,0,131,58,35,49,37,1,34,61,1330,73,3,26,0,28,0,12,0,117,290,9,15179.61
10,0,13,33,0,5,5,532,194,5,43,4,1,202,24,1,3,7,189,120,3,0,193,38,19,22,65,1,1,58,1046,25,0,22,0,35,0,3,0,57,887,59,8161.76
1,0,2,8,4,4,4,230,65,2,5,0,0,531,19,0,1,1,75,63,3,0,77,6,21,33,11,0,6,47,405,36,7,16,4,4,0,0,3,90,30,15,4043.61
0,0,41,25,4,0,0,254,153,3,88,0,2,527,141,0,3,8,310,302,12,0,319,161,31,125,47,4,57,88,969,115,0,50,36,92,0,2,0,132,294,25,12580.97
0,3,1,141,1,11,11,376,200,9,1,6,0,1181,43,0,1,0,80,76,5,1,130,4,2,61,38,2,0,51,827,62,0,4,0,59,0,0,5,131,88,5,8052.75
0,0,2,264,37,16,2,1009,436,5,21,9,1,1213,119,1,8,23,181,131,10,0,316,61,15,143,133,82,16,93,2191,189,4,72,4,47,0,0,0,169,134,239,26358.31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,33.35
63,4,38,277,3,29,9,299,310,10,22,8,3,419,16,8,13,14,166,382,60,1,173,46,45,147,73,46,27,202,1185,95,2,33,5,193,0,1,5,84,133,180,16990.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32.18
6,0,14,3,6,0,0,16,7,0,127,2,1,33,1,0,0,0,5,25,6,0,60,34,0,5,1,0,0,60,84,8,1,1,0,0,0,9,0,6,31,17,4481.93
72,0,48,35,22,9,0,316,148,5,19,2,3,804,44,0,0,7,55,168,14,0,92,41,1,83,34,4,15,117,747,107,0,9,1,64,0,0,1,216,352,13,13699.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.41
0,0,0,84,14,2,7,252,183,1,14,12,0,286,4,0,3,8,45,105,12,0,57,40,18,47,26,43,3,17,423,26,28,27,1,7,0,0,0,35,223,119,8935.68
23,0,18,30,17,3,0,274,210,9,166,4,1,292,34,0,0,9,90,280,21,0,362,57,11,173,106,3,34,136,1108,39,2,67,1,138,0,6,0,89,333,67,11878.89
40,0,6,93,9,2,0,185,408,0,32,1,0,145,6,1,4,3,168,107,7,0,547,35,31,263,109,1,0,51,759,38,3,68,0,30,0,2,0,18,299,104,10358.67
7,0,0,55,1,1,0,86,55,0,15,0,0,143,9,0,0,0,2,25,2,0,23,43,16,2,9,0,0,6,181,2,0,0,1,0,0,0,0,3,16,4,4587.69
0,0,1,90,7,0,0,287,101,16,13,1,0,424,0,0,2,1,39,38,2,0,71,15,6,66,17,1,0,59,497,38,0,7,0,7,0,0,0,66,159,12,6258.01
182,0,90,82,15,18,0,273,594,0,20,0,8,563,17,0,3,0,49,143,53,0,372,81,42,187,72,1,3,118,1055,83,0,31,18,86,0,211,0,16,233,39,20822.94
0,0,2,19,32,9,2,133,108,69,128,5,1,332,53,0,6,17,70,245,11,1,75,102,60,37,30,0,8,51,920,94,14,39,0,91,0,0,1,46,89,72,13605.48
74,3,47,57,6,31,8,347,188,2,19,1,2,383,17,2,0,4,71,190,14,0,128,32,0,74,39,1,22,132,902,75,1,22,3,15,0,0,1,45,144,49,10692.16
0,0,5,10,5,1,0,63,39,8,2,0,1,137,10,0,0,0,18,17,2,0,49,0,0,14,6,1,6,17,256,8,0,11,0,18,0,0,0,11,53,4,1803.59
15,6,21,35,15,7,2,301,154,14,34,3,1,321,18,0,6,5,159,114,4,0,211,33,3,67,60,24,3,49,669,31,0,32,1,53,0,0,3,121,221,62,12320.83
17,1,14,16,0,3,1,168,113,0,15,0,2,52,3,1,4,3,25,39,17,0,66,3,0,19,25,5,0,18,373,6,0,18,38,7,0,0,0,16,159,2,5384.3
0,0,2,20,4,2,0,90,86,8,15,4,0,90,0,0,0,0,69,66,2,0,46,0,0,11,9,5,20,29,297,42,0,2,0,27,0,7,0,27,69,7,3148.52
2,0,16,34,15,0,0,369,57,5,18,1,5,993,0,0,8,4,47,82,47,0,236,72,12,79,74,0,15,65,645,20,0,7,21,43,0,0,0,102,42,10,12817.58
0,0,0,1,0,0,2,4,3,0,3,0,0,7,0,0,0,0,0,10,0,0,10,0,0,1,4,1,0,4,17,0,0,0,0,2,0,0,0,0,3,0,234.97
0,0,0,29,21,0,0,150,279,1,206,1,0,426,11,0,0,0,61,26,2,0,133,27,13,19,87,1,0,11,453,11,0,10,0,13,1,0,0,11,87,10,7099.55
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.68
30,0,273,34,11,12,14,282,100,2,68,10,1,424,7,1,7,1,172,269,28,0,164,93,22,106,91,3,4,95,878,88,7,28,0,40,0,0,3,100,118,57,15359.05
5,0,27,28,2,5,2,163,59,0,15,1,1,60,13,0,0,1,162,53,2,0,129,11,14,104,22,0,0,49,353,9,1,13,0,59,0,0,0,37,63,14,5866.48
6,0,6,21,4,1,1,152,185,6,14,0,1,303,44,0,1,0,142,68,8,0,289,72,16,67,83,0,1,10,850,40,2,38,0,13,0,32,0,120,99,58,9665.74
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16.24
0,0,0,0,0,0,0,5,3,0,3,0,0,7,0,0,0,0,0,4,0,0,28,0,0,5,2,0,0,0,17,1,0,1,0,7,0,0,0,0,2,1,208.85
69,2,5,112,34,7,2,574,229,10,345,6,2,558,6,2,3,3,157,223,16,0,452,119,22,128,47,7,0,116,655,39,3,6,1,36,0,2,1,27,89,22,13854.69
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,2,0,0,0,0,3,0,45.75
123,1,0,36,11,24,0,128,77,4,11,0,4,288,2,1,2,1,13,84,16,0,128,49,15,66,41,0,14,41,416,59,0,24,1,7,0,0,1,10,71,22,6179.44
4,2,4,21,22,44,0,283,95,3,385,0,0,262,8,0,0,0,43,222,9,0,262,38,5,99,32,1,7,31,680,28,0,23,2,7,0,0,0,51,92,34,16643.17
3,0,2,40,5,1,2,187,120,2,47,12,0,222,9,0,0,1,19,54,28,0,104,24,15,50,35,9,4,32,349,28,1,7,1,13,0,0,2,24,199,22,7470.24
1,0,0,80,0,0,0,115,107,0,0,1,7,135,25,0,0,0,40,61,28,0,94,46,89,63,52,0,13,18,329,49,2,54,28,4,0,0,1,5,74,16,8100.86
0,4,10,42,55,5,2,148,109,17,5,3,0,372,101,0,2,7,69,152,46,0,147,34,18,33,60,0,14,85,699,34,0,9,3,31,0,2,2,17,203,11,11593.86
0,0,1,20,6,18,1,246,122,2,6,6,2,519,3,0,14,19,51,83,46,0,119,17,28,38,20,3,9,99,428,28,3,8,0,11,0,0,2,21,39,36,5449.13
7,0,15,6,2,1,0,294,167,0,8,0,0,253,3,0,0,1,82,32,8,0,90,40,9,183,97,1,1,46,746,38,0,18,0,8,0,0,0,70,139,35,6904.9
0,0,0,8,3,11,0,257,169,2,0,4,1,205,5,0,1,0,27,46,1,0,98,8,3,57,12,0,1,49,501,45,1,2,0,13,0,0,0,33,200,0,5623.67
27,0,0,35,1,4,0,77,82,0,14,4,3,109,3,0,0,0,44,62,9,0,119,21,11,58,18,4,0,5,395,31,1,15,1,18,0,0,0,10,115,13,4407.39
12,0,0,10,1,2,0,98,37,8,67,1,1,174,5,0,0,10,10,46,14,0,42,6,0,8,9,6,1,46,266,12,0,1,3,7,0,0,0,8,46,106,5776.5
25,0,2,50,13,16,1,339,190,16,86,6,1,895,32,1,2,6,105,158,37,0,271,46,29,160,55,7,48,210,994,67,0,36,18,45,0,21,0,44,192,69,17017.26
1,1,7,34,3,0,0,234,95,0,4,0,0,280,19,0,0,0,102,155,19,1,144,48,5,57,33,5,9,74,481,29,0,34,1,74,0,1,0,37,111,89,7381.57
1,1,0,42,55,4,2,175,201,5,3,0,1,403,2,1,8,0,176,73,12,0,359,83,27,168,91,15,5,30,910,30,1,19,1,124,0,0,1,76,218,56,10169.11
6,2,94,11,4,0,6,193,112,12,4,0,2,195,6,1,4,4,17,52,10,0,52,21,7,24,13,0,0,49,491,23,2,1,0,106,0,0,0,40,41,31,5568.8
1,0,5,4,0,1,12,181,200,0,0,2,0,20,9,0,0,0,91,51,1,0,253,30,2,105,73,0,0,5,483,4,0,6,0,2,0,0,3,14,312,10,5025.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,1,0,0,0,0,3,0,67.09
0,0,4,19,0,0,0,80,127,0,0,0,0,198,15,0,0,1,38,98,8,0,82,12,76,80,74,0,14,19,433,36,0,71,2,47,0,0,0,18,164,4,4721.79
9,0,0,38,8,2,101,73,56,0,146,0,0,37,15,0,0,3,12,10,5,0,204,0,0,5,13,0,0,15,158,3,0,7,0,3,0,0,0,4,54,19,3336.37
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.46
0,0,0,1,0,0,0,4,0,0,1,0,0,6,0,0,0,0,2,1,0,0,3,0,0,0,2,1,0,0,9,0,0,0,0,3,0,0,1,1,3,0,113.87
5,0,10,47,22,11,14,375,202,12,28,13,1,456,6,1,8,0,59,76,8,1,189,86,96,51,89,0,0,29,730,26,0,3,0,104,0,0,1,146,197,42,10585.2
5,0,3,8,32,27,7,513,159,5,1,9,0,191,4,0,30,5,164,113,15,0,177,7,0,89,8,5,59,132,990,39,0,0,16,88,1,0,1,39,110,96,8940.67
18,2,338,52,16,16,35,522,212,18,72,11,11,1008,12,3,4,7,104,331,61,1,126,57,25,111,102,12,2,219,1458,86,0,69,1,133,1,4,5,45,148,27,19160.45
0,0,1,0,0,0,0,0,2,0,22,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,4,1,2,390.21
23,4,2,21,28,0,0,120,35,12,46,0,3,224,1,1,0,6,97,104,32,0,135,22,15,83,24,3,3,87,443,32,1,14,2,30,0,0,2,30,47,35,6666.38
0,0,0,3,0,0,0,6,6,0,2,0,0,11,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,1,17,0,0,1,0,0,0,0,0,0,7,1,161.59
0,0,1,0,0,0,0,4,1,0,1,0,0,3,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,1,0,125.13
0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.36
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.95
1,0,5,11,1,0,0,559,37,1,13,0,0,121,10,0,1,0,20,54,10,0,143,29,6,66,37,0,3,12,392,21,1,154,0,19,4,1,0,8,181,15,4968.27
0,4,6,55,7,3,0,196,118,7,0,2,2,394,4,0,6,7,53,58,23,1,176,26,16,55,22,5,1,16,645,27,1,15,0,11,0,0,2,46,151,13,7761.29
16,0,18,15,4,5,26,118,113,1,19,23,3,227,0,0,4,0,23,524,34,3,68,35,6,21,7,7,1,451,654,19,0,15,0,214,0,4,13,11,175,460,9680.95
5,1,2,3,14,0,0,427,105,2,2,0,1,775,30,0,0,6,46,640,37,0,102,55,6,179,10,1,0,114,811,6,2,1,0,7,0,1,0,56,192,138,9605.06
16,1,1,84,43,10,1,337,144,1,16,23,1,475,34,1,3,5,146,94,37,4,126,102,35,127,48,0,3,171,870,43,1,18,0,23,0,0,0,83,94,61,10923.97
6,0,0,66,6,2,0,258,76,1,112,1,1,371,0,0,2,2,29,122,5,1,47,8,5,29,9,35,1,21,589,13,1,12,0,19,0,1,1,90,165,46,7957.38
31,0,0,61,10,6,0,441,150,10,70,3,1,660,10,0,0,2,110,69,11,0,94,32,5,74,12,7,29,40,573,63,2,4,1,76,0,0,0,65,101,23,10978.07
2,11,22,36,9,1,1,242,158,20,72,3,1,297,3,1,3,7,127,298,17,0,212,57,28,70,93,6,1,181,973,39,3,15,6,72,0,0,2,93,295,118,14390.06
11,8,15,59,4,1,2,237,207,3,24,3,2,384,0,1,1,2,107,131,23,1,183,103,11,130,73,1,1,35,1036,46,0,30,1,64,0,4,4,159,539,23,12445.11
4,1,2,1,31,5,0,74,8,1,38,0,0,339,6,0,2,0,12,88,6,0,115,48,0,20,3,2,7,53,355,12,2,0,7,0,0,0,0,22,35,15,3998.44
73,3,0,14,32,5,5,262,40,7,140,9,6,136,6,10,57,25,15,206,7,1,196,5,1,15,27,7,5,150,339,5,0,11,2,25,0,22,7,41,52,40,9019.88
3,0,4,77,1,0,0,243,216,17,95,1,2,460,5,0,12,0,53,20,4,0,92,24,19,33,26,54,2,15,669,8,1,8,4,31,1,1,0,39,30,29,8953.02
13,13,0,60,28,5,1,311,172,6,136,2,1,369,62,1,8,12,207,222,21,4,256,87,46,56,71,11,5,201,980,84,0,63,1,80,0,6,2,105,342,154,15383.86
14,1,1,1,8,3,0,188,89,0,67,0,2,785,0,1,7,0,28,194,53,0,436,13,18,43,26,0,11,107,448,0,0,9,2,7,0,0,0,41,28,37,7874.87
29,0,0,18,2,51,1,91,42,8,154,6,1,163,8,0,1,14,15,125,4,1,98,11,10,30,20,0,1,78,387,26,0,32,0,15,0,1,1,20,25,46,8243.28
0,0,0,48,5,5,0,313,206,14,97,1,1,385,14,0,1,2,43,25,1,0,191,41,50,20,11,7,3,12,310,12,2,12,0,54,0,0,0,12,139,24,8087.9
19,0,1,72,15,14,16,201,162,2,53,10,1,240,0,0,0,0,82,102,20,0,175,14,16,49,57,2,11,31,734,72,0,34,0,88,0,0,1,103,133,47,6555.62
0,0,1,39,2,3,2,112,69,2,11,3,0,167,2,0,0,0,74,76,14,0,52,21,6,38,11,1,6,42,402,32,0,4,0,10,0,0,0,25,45,35,5483.88
7,4,34,75,13,20,6,263,240,10,106,6,6,247,1,1,6,17,108,188,22,7,215,61,24,61,85,4,1,73,1108,30,0,18,0,81,0,0,3,87,637,31,16511.34
6,0,0,48,1,5,0,139,176,8,24,6,1,303,7,1,2,0,38,18,9,0,101,55,22,93,36,10,8,16,390,34,0,39,0,7,0,0,0,131,167,66,7160.12
0,0,3,40,57,12,2,618,205,6,50,16,0,490,0,0,2,9,217,160,5,0,312,92,37,204,52,4,2,132,1212,76,0,13,0,114,0,0,4,112,198,117,17840.96
73,0,7,46,1,1,0,315,88,0,59,3,1,335,27,0,11,0,47,142,16,0,214,57,16,47,19,0,8,88,570,34,2,14,10,210,0,0,0,32,184,13,8379.46
3,2,59,24,10,3,1,393,230,15,139,7,0,695,1,1,0,5,143,33,18,0,187,43,9,56,33,0,4,26,614,24,0,23,427,24,0,0,2,101,375,8,12909.56
7,0,0,17,21,0,0,60,22,0,254,0,0,366,0,0,1,0,5,29,3,0,31,5,0,19,10,4,1,3,189,0,1,3,0,2,0,0,0,18,13,4,5258.11
0,0,0,159,0,0,0,490,93,8,19,1,0,176,41,0,0,3,108,4,1,0,214,13,0,2,0,34,0,1,536,47,0,0,0,0,0,0,0,29,47,40,8610.95
46,0,7,100,12,0,0,516,169,5,5,3,0,390,0,0,3,24,115,197,15,1,157,20,7,86,33,54,2,188,694,6,0,18,9,5,0,0,4,108,306,80,11645.64
0,0,0,1,0,2,0,30,3,0,6,0,0,15,0,0,2,0,1,6,2,0,11,0,0,1,0,0,0,7,34,2,0,0,0,4,0,0,0,0,13,8,388.22
0,75,36,49,10,7,7,449,229,14,187,5,2,148,12,1,1,9,138,344,35,7,342,172,7,132,68,58,2,241,1914,57,0,22,2,170,0,4,1,215,993,71,14277.94
34,0,5,21,13,4,0,265,199,18,32,12,6,716,2,0,2,0,75,233,25,0,95,37,20,100,82,0,0,39,942,4,0,21,0,7,0,0,0,70,288,23,11910.84
816,2,6,44,10,0,0,199,494,0,39,1,2,153,5,0,1,34,93,196,123,0,525,33,23,122,143,0,2,149,1182,10,0,60,0,167,34,0,0,56,133,38,13168.22
81,0,1,2,0,2,0,294,35,1,0,0,4,62,0,0,4,1,6,107,6,0,37,0,10,20,35,1,4,14,212,11,1,5,0,2,0,0,0,37,166,25,4709.74
0,0,3,26,3,1,10,147,74,7,44,8,2,390,3,0,1,7,60,67,3,0,89,13,18,50,4,19,13,22,520,30,4,3,1,31,0,0,2,66,74,33,6789.67
10,1,18,155,116,17,1,389,323,6,32,10,2,318,1,0,4,92,156,464,31,0,380,227,46,44,62,73,1,276,1873,49,2,38,0,136,1,0,0,113,792,122,22132.44
13,0,2,22,61,8,0,188,48,40,40,1,0,465,10,0,0,1,40,81,57,0,72,66,19,32,14,5,25,57,542,52,3,8,18,30,1,0,1,35,45,45,5939.79
5,1,34,64,4,4,16,302,155,14,117,10,1,536,7,0,34,6,72,247,17,2,109,96,24,60,24,9,2,149,758,47,1,3,0,91,0,0,12,123,255,37,10616.02
5,1,65,99,28,19,4,422,321,15,32,26,1,925,9,5,0,15,186,725,21,4,216,201,37,103,77,28,3,163,1761,131,7,56,2,118,0,0,10,327,279,53,21955.26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23.26
0,0,5,11,0,5,0,165,40,1,62,0,0,641,15,1,1,0,31,8,3,0,48,41,21,55,21,2,2,11,404,19,1,27,0,3,0,0,0,32,25,40,8012.92
4,0,0,11,4,1,0,102,99,0,5,0,0,396,1,0,0,2,33,36,6,0,39,11,3,27,12,0,2,21,198,60,0,1,1,3,1,1,0,22,45,38,4746.19
24,0,2,50,5,1,2,256,193,50,90,2,0,334,2,0,7,2,160,134,14,0,276,72,9,72,99,3,2,28,991,37,5,47,0,86,0,0,0,219,277,77,9980.3
45,5,55,56,15,42,18,415,206,12,15,18,3,782,9,6,84,56,121,307,19,3,216,34,17,106,55,8,5,138,1020,52,0,24,1,26,0,5,17,191,139,47,18791.11
0,5,1,6,0,0,0,29,20,4,0,0,1,23,1,0,0,1,3,1,0,1,20,1,3,12,4,0,3,0,120,6,0,5,0,12,0,1,0,1,39,1,927.87
165,2,7,21,4,1,1,75,40,27,5,0,0,199,5,0,2,5,7,84,20,1,11,6,1,43,9,0,0,43,243,42,0,0,0,24,0,96,1,30,81,1,4912.55
0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.06
9,0,28,22,49,2,0,261,118,6,44,1,0,267,15,0,0,0,56,65,7,0,126,50,23,127,69,0,7,7,616,21,2,35,0,77,0,0,0,16,61,13,10750.25
0,0,1,34,8,4,0,139,148,1,4,4,0,121,11,0,3,1,108,194,7,0,74,11,11,64,30,2,1,62,440,35,0,14,1,60,0,2,0,1,130,46,4277.96
23,0,0,14,1,2,1,139,113,1,6,1,1,83,11,0,0,0,42,60,69,1,125,28,5,33,32,0,1,32,480,7,0,19,0,10,0,0,1,28,111,17,4632.84
54,0,3,20,19,4,4,189,88,2,50,0,5,1053,96,3,2,16,232,225,13,0,115,43,3,42,65,0,68,81,1018,176,0,29,1,88,0,9,1,103,194,80,14766.88
89,0,1,41,26,0,0,267,124,1,0,2,4,371,73,0,7,3,41,127,91,0,136,70,22,107,76,22,0,86,717,19,17,78,18,166,0,0,0,57,80,40,13657.58
205,1,0,20,3,0,2,125,62,7,65,2,0,181,46,0,0,0,125,83,0,0,152,55,21,114,37,0,2,39,304,30,1,29,1,15,0,0,0,6,53,22,7035.81
13,9,0,4,9,1,1,137,461,1,11,3,2,170,28,0,0,0,81,324,7,0,467,111,64,217,52,0,1,55,595,37,0,38,72,75,0,20,0,97,360,122,13633.35
0,0,6,21,6,1,2,74,69,4,37,0,2,219,6,0,1,0,35,51,1,0,76,4,22,57,25,0,5,3,315,91,1,11,0,67,0,0,0,2,369,66,6488.84
1,2,1,53,69,20,2,385,119,10,0,5,0,595,0,1,0,34,87,141,50,0,189,35,0,43,16,1,0,223,913,44,0,0,48,23,0,10,3,25,86,9,13317.59
0,0,1,44,1,2,0,150,109,33,4,0,1,298,32,0,0,4,53,119,12,2,98,19,7,101,24,2,5,15,496,24,0,9,6,24,0,0,0,8,95,30,4108.71
29,3,7,115,13,24,1,411,271,6,43,3,1,306,29,1,2,55,186,282,60,1,380,73,30,92,108,68,0,168,1012,95,0,59,0,85,0,0,0,37,333,132,16428.13
57,0,0,34,8,10,0,427,175,1,35,0,1,269,14,0,0,0,176,115,3,0,367,10,8,62,47,2,3,31,608,37,0,19,0,4,0,0,4,59,52,37,5688.56
22,0,0,37,1,0,0,287,60,0,11,0,0,209,0,0,0,0,167,16,1,0,169,69,32,62,20,1,2,64,1068,93,4,27,18,9,0,0,0,108,157,56,10524.39
0,0,1,42,1,0,1,77,174,2,2,0,0,310,44,0,8,2,56,50,2,0,141,14,18,105,14,7,7,2,433,101,0,50,0,34,0,0,0,11,176,81,6018.75
0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1,0,117.18
0,0,0,8,0,0,1,17,62,1,1,0,0,16,1,0,0,0,6,10,9,1,50,0,0,9,6,0,0,0,127,8,0,5,2,7,0,0,0,3,82,2,1349.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97
0,0,0,1,0,0,0,4,1,0,1,0,0,8,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,9,1,0,0,1,1,0,0,0,1,0,3,139.73
98,2,30,235,85,4,4,1126,389,32,338,18,16,1543,146,4,6,15,212,577,82,2,349,123,49,244,67,43,46,385,2208,208,20,58,7,141,0,1,19,197,395,251,32794.41
72,1,1,9,2,204,0,88,100,8,3,3,0,102,0,0,0,0,25,50,31,0,122,11,3,49,12,0,0,38,341,37,0,3,1,11,1,2,0,0,115,7,4879.02
8,0,0,93,6,9,6,237,144,2,31,5,0,386,69,0,73,5,24,53,5,1,201,36,11,43,33,25,6,31,601,39,6,15,1,3,0,0,7,57,94,43,7783.51
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.98
5,2,2,12,25,3,1,62,35,1,103,13,1,71,8,3,2,20,14,84,72,0,119,2,0,7,7,1,4,47,347,28,0,1,2,11,0,123,2,28,91,54,5961.73
0,2,2,39,0,6,0,76,81,0,2,0,0,268,1,0,0,2,8,53,26,0,124,2,2,37,19,0,1,70,203,15,0,5,25,2,0,0,0,2,41,9,3642.11
10,1,3,91,8,7,0,267,298,6,66,6,0,492,43,1,4,29,132,175,38,0,203,45,13,49,29,54,0,181,951,36,0,22,5,94,0,3,0,52,269,101,17044.08
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,1,0,0,0,0,5,0,83.7
4,0,67,56,51,2,5,380,121,9,91,5,0,643,7,1,0,2,62,81,20,1,152,10,14,48,20,20,3,88,854,39,0,17,0,19,0,0,4,49,92,10,8834.72
20,1,1,76,10,0,0,186,58,2,25,2,0,166,18,1,2,0,59,106,1,0,167,3,2,148,21,23,3,26,691,37,0,15,2,62,0,0,1,91,283,57,5965.9
0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.95
1,0,5,51,10,0,1,112,53,11,65,6,3,390,21,0,0,2,25,37,6,0,26,4,2,14,3,15,2,26,351,39,3,0,4,18,0,0,0,20,63,19,5188.12
